year,race_id,circuit,rider_id,rider,country,team,constructor,position,points,classified
2015,2015_02,Texas,2142,Eugene Laverty,IE,Aspar MotoGP Team,Honda,16.0,0.0,True
2015,2015_02,Texas,2562,Loris Baz,FR,Athinà Forward Racing,Yamaha Forward,17.0,0.0,True
2015,2015_02,Texas,1981,Alex De Angelis,SM,Octo IodaRacing Team,ART,18.0,0.0,True
2015,2015_02,Texas,2160,Karel Abraham,CZ,AB Motoracing,Honda,,0.0,False
2015,2015_02,Texas,1854,Marco Melandri,IT,Aprilia Racing Team Gresini,Aprilia,,0.0,False
2015,2015_02,Texas,2383,Yonny Hernandez,CO,Pramac Racing,Ducati,,0.0,False
2015,2015_02,Texas,2098,Mike Di Meglio,FR,Avintia Racing,Ducati,,0.0,False
2015,2015_02,Texas,2288,Scott Redding,GB,"EG 0,0 Marc VDS",Honda,,0.0,False
2015,2015_02,Texas,2174,Stefan Bradl,DE,Athinà Forward Racing,Yamaha Forward,,0.0,False
2015,2015_02,Texas,2218,Pol Espargaro,ES,Monster Yamaha Tech 3,Yamaha,,0.0,False
2015,2015_03,Río Hondo,1762,Valentino Rossi,IT,Movistar Yamaha MotoGP,Yamaha,1.0,25.0,True
2015,2015_03,Río Hondo,2055,Andrea Dovizioso,IT,Ducati Team,Ducati,2.0,20.0,True
2015,2015_03,Río Hondo,2425,Cal Crutchlow,GB,CWM LCR Honda,Honda,3.0,16.0,True
2015,2015_03,Río Hondo,2158,Andrea Iannone,IT,Ducati Team,Ducati,4.0,13.0,True
2015,2015_03,Río Hondo,2058,Jorge Lorenzo,ES,Movistar Yamaha MotoGP,Yamaha,5.0,11.0,True
2015,2015_03,Río Hondo,2206,Bradley Smith,GB,Monster Yamaha Tech 3,Yamaha,6.0,10.0,True
2015,2015_03,Río Hondo,2152,Aleix Espargaro,ES,Team SUZUKI ECSTAR,Suzuki,7.0,9.0,True
2015,2015_03,Río Hondo,2218,Pol Espargaro,ES,Monster Yamaha Tech 3,Yamaha,8.0,8.0,True
2015,2015_03,Río Hondo,2288,Scott Redding,GB,"EG 0,0 Marc VDS",Honda,9.0,7.0,True
2015,2015_03,Río Hondo,2428,Maverick Viñales,ES,Team SUZUKI ECSTAR,Suzuki,10.0,6.0,True
2015,2015_03,Río Hondo,2464,Danilo Petrucci,IT,Pramac Racing,Ducati,11.0,5.0,True
2015,2015_03,Río Hondo,2445,Jack Miller,AU,CWM LCR Honda,Honda,12.0,4.0,True
2015,2015_03,Río Hondo,2052,Hector Barbera,ES,Avintia Racing,Ducati,13.0,3.0,True
2015,2015_03,Río Hondo,2562,Loris Baz,FR,Athinà Forward Racing,Yamaha Forward,14.0,2.0,True
2015,2015_03,Río Hondo,2174,Stefan Bradl,DE,Athinà Forward Racing,Yamaha Forward,15.0,1.0,True
2015,2015_03,Río Hondo,2093,Nicky Hayden,US,Aspar MotoGP Team,Honda,16.0,0.0,True
2015,2015_03,Río Hondo,2142,Eugene Laverty,IE,Aspar MotoGP Team,Honda,17.0,0.0,True
2015,2015_03,Río Hondo,2098,Mike Di Meglio,FR,Avintia Racing,Ducati,18.0,0.0,True
2015,2015_03,Río Hondo,2059,Alvaro Bautista,ES,Aprilia Racing Team Gresini,Aprilia,19.0,0.0,True
2015,2015_03,Río Hondo,1854,Marco Melandri,IT,Aprilia Racing Team Gresini,Aprilia,20.0,0.0,True
2015,2015_03,Río Hondo,2160,Karel Abraham,CZ,AB Motoracing,Honda,21.0,0.0,True
2015,2015_03,Río Hondo,1981,Alex De Angelis,SM,Octo IodaRacing Team,ART,22.0,0.0,True
2015,2015_03,Río Hondo,2006,Hiroshi Aoyama,JP,Repsol Honda Team,Honda,,0.0,False
2015,2015_03,Río Hondo,2293,Marc Marquez,ES,Repsol Honda Team,Honda,,0.0,False
2015,2015_03,Río Hondo,2383,Yonny Hernandez,CO,Pramac Racing,Ducati,,0.0,False
2015,2015_04,Jerez,2058,Jorge Lorenzo,ES,Movistar Yamaha MotoGP,Yamaha,1.0,25.0,True
2015,2015_04,Jerez,2293,Marc Marquez,ES,Repsol Honda Team,Honda,2.0,20.0,True
2015,2015_04,Jerez,1762,Valentino Rossi,IT,Movistar Yamaha MotoGP,Yamaha,3.0,16.0,True
2015,2015_04,Jerez,2425,Cal Crutchlow,GB,CWM LCR Honda,Honda,4.0,13.0,True
2015,2015_04,Jerez,2218,Pol Espargaro,ES,Monster Yamaha Tech 3,Yamaha,5.0,11.0,True
2015,2015_04,Jerez,2158,Andrea Iannone,IT,Ducati Team,Ducati,6.0,10.0,True
2015,2015_04,Jerez,2152,Aleix Espargaro,ES,Team SUZUKI ECSTAR,Suzuki,7.0,9.0,True
2015,2015_04,Jerez,2206,Bradley Smith,GB,Monster Yamaha Tech 3,Yamaha,8.0,8.0,True
2015,2015_04,Jerez,2055,Andrea Dovizioso,IT,Ducati Team,Ducati,9.0,7.0,True
2015,2015_04,Jerez,2383,Yonny Hernandez,CO,Pramac Racing,Ducati,10.0,6.0,True
2015,2015_04,Jerez,2428,Maverick Viñales,ES,Team SUZUKI ECSTAR,Suzuki,11.0,5.0,True
2015,2015_04,Jerez,2464,Danilo Petrucci,IT,Pramac Racing,Ducati,12.0,4.0,True
2015,2015_04,Jerez,2288,Scott Redding,GB,"EG 0,0 Marc VDS",Honda,13.0,3.0,True
2015,2015_04,Jerez,2052,Hector Barbera,ES,Avintia Racing,Ducati,14.0,2.0,True
2015,2015_04,Jerez,2059,Alvaro Bautista,ES,Aprilia Racing Team Gresini,Aprilia,15.0,1.0,True
2015,2015_04,Jerez,2174,Stefan Bradl,DE,Athinà Forward Racing,Yamaha Forward,16.0,0.0,True
2015,2015_04,Jerez,2093,Nicky Hayden,US,Aspar MotoGP Team,Honda,17.0,0.0,True
2015,2015_04,Jerez,2142,Eugene Laverty,IE,Aspar MotoGP Team,Honda,18.0,0.0,True
2015,2015_04,Jerez,1854,Marco Melandri,IT,Aprilia Racing Team Gresini,Aprilia,19.0,0.0,True
2015,2015_04,Jerez,2445,Jack Miller,AU,CWM LCR Honda,Honda,20.0,0.0,True
2015,2015_04,Jerez,1981,Alex De Angelis,SM,Octo IodaRacing Team,ART,21.0,0.0,True
2015,2015_04,Jerez,2098,Mike Di Meglio,FR,Avintia Racing,Ducati,22.0,0.0,True
2015,2015_04,Jerez,2006,Hiroshi Aoyama,JP,Repsol Honda Team,Honda,,0.0,False
2015,2015_04,Jerez,2562,Loris Baz,FR,Athinà Forward Racing,Yamaha Forward,,0.0,False
2015,2015_04,Jerez,2160,Karel Abraham,CZ,AB Motoracing,Honda,,0.0,False
2015,2015_05,Le Mans,2058,Jorge Lorenzo,ES,Movistar Yamaha MotoGP,Yamaha,1.0,25.0,True
2015,2015_05,Le Mans,1762,Valentino Rossi,IT,Movistar Yamaha MotoGP,Yamaha,2.0,20.0,True
2015,2015_05,Le Mans,2055,Andrea Dovizioso,IT,Ducati Team,Ducati,3.0,16.0,True
2015,2015_05,Le Mans,2293,Marc Marquez,ES,Repsol Honda Team,Honda,4.0,13.0,True
2015,2015_05,Le Mans,2158,Andrea Iannone,IT,Ducati Team,Ducati,5.0,11.0,True
2015,2015_05,Le Mans,2206,Bradley Smith,GB,Monster Yamaha Tech 3,Yamaha,6.0,10.0,True
2015,2015_05,Le Mans,2218,Pol Espargaro,ES,Monster Yamaha Tech 3,Yamaha,7.0,9.0,True
2015,2015_05,Le Mans,2383,Yonny Hernandez,CO,Pramac Racing,Ducati,8.0,8.0,True
2015,2015_05,Le Mans,2428,Maverick Viñales,ES,Team SUZUKI ECSTAR,Suzuki,9.0,7.0,True
2015,2015_05,Le Mans,2464,Danilo Petrucci,IT,Pramac Racing,Ducati,10.0,6.0,True
2015,2015_05,Le Mans,2093,Nicky Hayden,US,Aspar MotoGP Team,Honda,11.0,5.0,True
2015,2015_05,Le Mans,2562,Loris Baz,FR,Athinà Forward Racing,Yamaha Forward,12.0,4.0,True
2015,2015_05,Le Mans,2052,Hector Barbera,ES,Avintia Racing,Ducati,13.0,3.0,True
2015,2015_05,Le Mans,2142,Eugene Laverty,IE,Aspar MotoGP Team,Honda,14.0,2.0,True
2015,2015_05,Le Mans,2059,Alvaro Bautista,ES,Aprilia Racing Team Gresini,Aprilia,15.0,1.0,True
2015,2015_05,Le Mans,2015,Dani Pedrosa,ES,Repsol Honda Team,Honda,16.0,0.0,True
2015,2015_05,Le Mans,1981,Alex De Angelis,SM,Octo IodaRacing Team,ART,17.0,0.0,True
2015,2015_05,Le Mans,1854,Marco Melandri,IT,Aprilia Racing Team Gresini,Aprilia,18.0,0.0,True
2015,2015_05,Le Mans,2445,Jack Miller,AU,CWM LCR Honda,Honda,,0.0,False
2015,2015_05,Le Mans,2160,Karel Abraham,CZ,AB Motoracing,Honda,,0.0,False
2015,2015_05,Le Mans,2425,Cal Crutchlow,GB,CWM LCR Honda,Honda,,0.0,False
2015,2015_05,Le Mans,2288,Scott Redding,GB,"EG 0,0 Marc VDS",Honda,,0.0,False
2015,2015_05,Le Mans,2098,Mike Di Meglio,FR,Avintia Racing,Ducati,,0.0,False
2015,2015_05,Le Mans,2152,Aleix Espargaro,ES,Team SUZUKI ECSTAR,Suzuki,,0.0,False
2015,2015_05,Le Mans,2174,Stefan Bradl,DE,Athinà Forward Racing,Yamaha Forward,,0.0,False
2015,2015_06,Mugello,2058,Jorge Lorenzo,ES,Movistar Yamaha MotoGP,Yamaha,1.0,25.0,True
2015,2015_06,Mugello,2158,Andrea Iannone,IT,Ducati Team,Ducati,2.0,20.0,True
2015,2015_06,Mugello,1762,Valentino Rossi,IT,Movistar Yamaha MotoGP,Yamaha,3.0,16.0,True
2015,2015_06,Mugello,2015,Dani Pedrosa,ES,Repsol Honda Team,Honda,4.0,13.0,True
2015,2015_06,Mugello,2206,Bradley Smith,GB,Monster Yamaha Tech 3,Yamaha,5.0,11.0,True
2015,2015_06,Mugello,2218,Pol Espargaro,ES,Monster Yamaha Tech 3,Yamaha,6.0,10.0,True
2015,2015_06,Mugello,2428,Maverick Viñales,ES,Team SUZUKI ECSTAR,Suzuki,7.0,9.0,True
2015,2015_06,Mugello,2107,Michele Pirro,IT,Ducati Team,Ducati,8.0,8.0,True
2015,2015_06,Mugello,2464,Danilo Petrucci,IT,Octo Pramac Racing,Ducati,9.0,7.0,True
2015,2015_06,Mugello,2383,Yonny Hernandez,CO,Octo Pramac Racing,Ducati,10.0,6.0,True
2015,2015_06,Mugello,2288,Scott Redding,GB,"EG 0,0 Marc VDS",Honda,11.0,5.0,True
2015,2015_06,Mugello,2562,Loris Baz,FR,Athinà Forward Racing,Yamaha Forward,12.0,4.0,True
2015,2015_06,Mugello,2052,Hector Barbera,ES,Avintia Racing,Ducati,13.0,3.0,True
2015,2015_06,Mugello,2059,Alvaro Bautista,ES,Aprilia Racing Team Gresini,Aprilia,14.0,2.0,True
2015,2015_06,Mugello,2142,Eugene Laverty,IE,Aspar MotoGP Team,Honda,15.0,1.0,True
2015,2015_06,Mugello,2098,Mike Di Meglio,FR,Avintia Racing,Ducati,16.0,0.0,True
2015,2015_06,Mugello,2160,Karel Abraham,CZ,AB Motoracing,Honda,17.0,0.0,True
2015,2015_06,Mugello,1854,Marco Melandri,IT,Aprilia Racing Team Gresini,Aprilia,18.0,0.0,True
2015,2015_06,Mugello,2425,Cal Crutchlow,GB,CWM LCR Honda,Honda,,0.0,False
2015,2015_06,Mugello,2293,Marc Marquez,ES,Repsol Honda Team,Honda,,0.0,False
2015,2015_06,Mugello,2055,Andrea Dovizioso,IT,Ducati Team,Ducati,,0.0,False
2015,2015_06,Mugello,2174,Stefan Bradl,DE,Athinà Forward Racing,Yamaha Forward,,0.0,False
2015,2015_06,Mugello,2093,Nicky Hayden,US,Aspar MotoGP Team,Honda,,0.0,False
2015,2015_06,Mugello,2152,Aleix Espargaro,ES,Team SUZUKI ECSTAR,Suzuki,,0.0,False
2015,2015_06,Mugello,2445,Jack Miller,AU,CWM LCR Honda,Honda,,0.0,False
2015,2015_06,Mugello,1981,Alex De Angelis,SM,E-Motion IodaRacing Team,ART,,0.0,False
2015,2015_07,Catalunya,2058,Jorge Lorenzo,ES,Movistar Yamaha MotoGP,Yamaha,1.0,25.0,True
2015,2015_07,Catalunya,1762,Valentino Rossi,IT,Movistar Yamaha MotoGP,Yamaha,2.0,20.0,True
2015,2015_07,Catalunya,2015,Dani Pedrosa,ES,Repsol Honda Team,Honda,3.0,16.0,True
2015,2015_07,Catalunya,2158,Andrea Iannone,IT,Ducati Team,Ducati,4.0,13.0,True
2015,2015_07,Catalunya,2206,Bradley Smith,GB,Monster Yamaha Tech 3,Yamaha,5.0,11.0,True
2015,2015_07,Catalunya,2428,Maverick Viñales,ES,Team SUZUKI ECSTAR,Suzuki,6.0,10.0,True
2015,2015_07,Catalunya,2288,Scott Redding,GB,"EG 0,0 Marc VDS",Honda,7.0,9.0,True
2015,2015_07,Catalunya,2174,Stefan Bradl,DE,Athinà Forward Racing,Yamaha Forward,8.0,8.0,True
2015,2015_07,Catalunya,2464,Danilo Petrucci,IT,Octo Pramac Racing,Ducati,9.0,7.0,True
2015,2015_07,Catalunya,2059,Alvaro Bautista,ES,Aprilia Racing Team Gresini,Aprilia,10.0,6.0,True
2015,2015_07,Catalunya,2445,Jack Miller,AU,CWM LCR Honda,Honda,11.0,5.0,True
2015,2015_07,Catalunya,2142,Eugene Laverty,IE,Aspar MotoGP Team,Honda,12.0,4.0,True
2015,2015_07,Catalunya,2562,Loris Baz,FR,Athinà Forward Racing,Yamaha Forward,13.0,3.0,True
2015,2015_07,Catalunya,2098,Mike Di Meglio,FR,Avintia Racing,Ducati,14.0,2.0,True
2015,2015_07,Catalunya,1981,Alex De Angelis,SM,E-Motion IodaRacing Team,ART,15.0,1.0,True
2015,2015_07,Catalunya,2052,Hector Barbera,ES,Avintia Racing,Ducati,16.0,0.0,True
2015,2015_07,Catalunya,2152,Aleix Espargaro,ES,Team SUZUKI ECSTAR,Suzuki,,0.0,False
2015,2015_07,Catalunya,2093,Nicky Hayden,US,Aspar MotoGP Team,Honda,,0.0,False
2015,2015_07,Catalunya,1854,Marco Melandri,IT,Aprilia Racing Team Gresini,Aprilia,,0.0,False
2015,2015_07,Catalunya,2055,Andrea Dovizioso,IT,Ducati Team,Ducati,,0.0,False
2015,2015_07,Catalunya,2218,Pol Espargaro,ES,Monster Yamaha Tech 3,Yamaha,,0.0,False
2015,2015_07,Catalunya,2293,Marc Marquez,ES,Repsol Honda Team,Honda,,0.0,False
2015,2015_07,Catalunya,2425,Cal Crutchlow,GB,CWM LCR Honda,Honda,,0.0,False
2015,2015_07,Catalunya,2383,Yonny Hernandez,CO,Octo Pramac Racing,Ducati,,0.0,False
2015,2015_08,Assen,1762,Valentino Rossi,IT,Movistar Yamaha MotoGP,Yamaha,1.0,25.0,True
2015,2015_08,Assen,2293,Marc Marquez,ES,Repsol Honda Team,Honda,2.0,20.0,True
2015,2015_08,Assen,2058,Jorge Lorenzo,ES,Movistar Yamaha MotoGP,Yamaha,3.0,16.0,True
2015,2015_08,Assen,2158,Andrea Iannone,IT,Ducati Team,Ducati,4.0,13.0,True
2015,2015_08,Assen,2218,Pol Espargaro,ES,Monster Yamaha Tech 3,Yamaha,5.0,11.0,True
2015,2015_08,Assen,2425,Cal Crutchlow,GB,CWM LCR Honda,Honda,6.0,10.0,True
2015,2015_08,Assen,2206,Bradley Smith,GB,Monster Yamaha Tech 3,Yamaha,7.0,9.0,True
2015,2015_08,Assen,2015,Dani Pedrosa,ES,Repsol Honda Team,Honda,8.0,8.0,True
2015,2015_08,Assen,2152,Aleix Espargaro,ES,Team SUZUKI ECSTAR,Suzuki,9.0,7.0,True
2015,2015_08,Assen,2428,Maverick Viñales,ES,Team SUZUKI ECSTAR,Suzuki,10.0,6.0,True
2015,2015_08,Assen,2464,Danilo Petrucci,IT,Octo Pramac Racing,Ducati,11.0,5.0,True
2015,2015_08,Assen,2055,Andrea Dovizioso,IT,Ducati Team,Ducati,12.0,4.0,True
2015,2015_08,Assen,2288,Scott Redding,GB,"EG 0,0 Marc VDS",Honda,13.0,3.0,True
2015,2015_08,Assen,2383,Yonny Hernandez,CO,Octo Pramac Racing,Ducati,14.0,2.0,True
2015,2015_08,Assen,2562,Loris Baz,FR,Athinà Forward Racing,Yamaha Forward,15.0,1.0,True
2015,2015_08,Assen,2093,Nicky Hayden,US,Aspar MotoGP Team,Honda,16.0,0.0,True
2015,2015_08,Assen,2059,Alvaro Bautista,ES,Aprilia Racing Team Gresini,Aprilia,17.0,0.0,True
2015,2015_08,Assen,2098,Mike Di Meglio,FR,Avintia Racing,Ducati,18.0,0.0,True
2015,2015_08,Assen,1854,Marco Melandri,IT,Aprilia Racing Team Gresini,Aprilia,19.0,0.0,True
2015,2015_08,Assen,1981,Alex De Angelis,SM,E-Motion IodaRacing Team,ART,,0.0,False
2015,2015_08,Assen,2142,Eugene Laverty,IE,Aspar MotoGP Team,Honda,,0.0,False
2015,2015_08,Assen,2174,Stefan Bradl,DE,Athinà Forward Racing,Yamaha Forward,,0.0,False
2015,2015_08,Assen,2052,Hector Barbera,ES,Avintia Racing,Ducati,,0.0,False
2015,2015_08,Assen,2445,Jack Miller,AU,CWM LCR Honda,Honda,,0.0,False
2015,2015_09,Sachsenring,2293,Marc Marquez,ES,Repsol Honda Team,Honda,1.0,25.0,True
2015,2015_09,Sachsenring,2015,Dani Pedrosa,ES,Repsol Honda Team,Honda,2.0,20.0,True
2015,2015_09,Sachsenring,1762,Valentino Rossi,IT,Movistar Yamaha MotoGP,Yamaha,3.0,16.0,True
2015,2015_09,Sachsenring,2058,Jorge Lorenzo,ES,Movistar Yamaha MotoGP,Yamaha,4.0,13.0,True
2015,2015_09,Sachsenring,2158,Andrea Iannone,IT,Ducati Team,Ducati,5.0,11.0,True
2015,2015_09,Sachsenring,2206,Bradley Smith,GB,Monster Yamaha Tech 3,Yamaha,6.0,10.0,True
2015,2015_09,Sachsenring,2425,Cal Crutchlow,GB,CWM LCR Honda,Honda,7.0,9.0,True
2015,2015_09,Sachsenring,2218,Pol Espargaro,ES,Monster Yamaha Tech 3,Yamaha,8.0,8.0,True
2015,2015_09,Sachsenring,2464,Danilo Petrucci,IT,Octo Pramac Racing,Ducati,9.0,7.0,True
2015,2015_09,Sachsenring,2152,Aleix Espargaro,ES,Team SUZUKI ECSTAR,Suzuki,10.0,6.0,True
2015,2015_09,Sachsenring,2428,Maverick Viñales,ES,Team SUZUKI ECSTAR,Suzuki,11.0,5.0,True
2015,2015_09,Sachsenring,2383,Yonny Hernandez,CO,Octo Pramac Racing,Ducati,12.0,4.0,True
2015,2015_09,Sachsenring,2052,Hector Barbera,ES,Avintia Racing,Ducati,13.0,3.0,True
2015,2015_09,Sachsenring,2059,Alvaro Bautista,ES,Aprilia Racing Team Gresini,Aprilia,14.0,2.0,True
2015,2015_09,Sachsenring,2445,Jack Miller,AU,CWM LCR Honda,Honda,15.0,1.0,True
2015,2015_09,Sachsenring,2093,Nicky Hayden,US,Aspar MotoGP Team,Honda,16.0,0.0,True
2015,2015_09,Sachsenring,2142,Eugene Laverty,IE,Aspar MotoGP Team,Honda,17.0,0.0,True
2015,2015_09,Sachsenring,1981,Alex De Angelis,SM,E-Motion IodaRacing Team,ART,18.0,0.0,True
2015,2015_09,Sachsenring,2562,Loris Baz,FR,Athinà Forward Racing,Yamaha Forward,19.0,0.0,True
2015,2015_09,Sachsenring,2495,Michael Laverty,GB,Aprilia Racing Team Gresini,Aprilia,20.0,0.0,True
2015,2015_09,Sachsenring,2375,Claudio Corti,IT,Athinà Forward Racing,Yamaha Forward,,0.0,False
2015,2015_09,Sachsenring,2055,Andrea Dovizioso,IT,Ducati Team,Ducati,,0.0,False
2015,2015_09,Sachsenring,2006,Hiroshi Aoyama,JP,AB Motoracing,Honda,,0.0,False
2015,2015_09,Sachsenring,2098,Mike Di Meglio,FR,Avintia Racing,Ducati,,0.0,False
2015,2015_09,Sachsenring,2288,Scott Redding,GB,"EG 0,0 Marc VDS",Honda,,0.0,False
2015,2015_10,Indianapolis,2293,Marc Marquez,ES,Repsol Honda Team,Honda,1.0,25.0,True
2015,2015_10,Indianapolis,2058,Jorge Lorenzo,ES,Movistar Yamaha MotoGP,Yamaha,2.0,20.0,True
2015,2015_10,Indianapolis,1762,Valentino Rossi,IT,Movistar Yamaha MotoGP,Yamaha,3.0,16.0,True
2015,2015_10,Indianapolis,2015,Dani Pedrosa,ES,Repsol Honda Team,Honda,4.0,13.0,True
2015,2015_10,Indianapolis,2158,Andrea Iannone,IT,Ducati Team,Ducati,5.0,11.0,True
2015,2015_10,Indianapolis,2206,Bradley Smith,GB,Monster Yamaha Tech 3,Yamaha,6.0,10.0,True
2015,2015_10,Indianapolis,2218,Pol Espargaro,ES,Monster Yamaha Tech 3,Yamaha,7.0,9.0,True
2015,2015_10,Indianapolis,2425,Cal Crutchlow,GB,CWM LCR Honda,Honda,8.0,8.0,True
2015,2015_10,Indianapolis,2055,Andrea Dovizioso,IT,Ducati Team,Ducati,9.0,7.0,True
2015,2015_10,Indianapolis,2464,Danilo Petrucci,IT,Octo Pramac Racing,Ducati,10.0,6.0,True
2015,2015_10,Indianapolis,2428,Maverick Viñales,ES,Team SUZUKI ECSTAR,Suzuki,11.0,5.0,True
2015,2015_10,Indianapolis,2383,Yonny Hernandez,CO,Octo Pramac Racing,Ducati,12.0,4.0,True
2015,2015_10,Indianapolis,2288,Scott Redding,GB,"EG 0,0 Marc VDS",Honda,13.0,3.0,True
2015,2015_10,Indianapolis,2152,Aleix Espargaro,ES,Team SUZUKI ECSTAR,Suzuki,14.0,2.0,True
2015,2015_10,Indianapolis,2052,Hector Barbera,ES,Avintia Racing,Ducati,15.0,1.0,True
2015,2015_10,Indianapolis,2093,Nicky Hayden,US,Aspar MotoGP Team,Honda,16.0,0.0,True
2015,2015_10,Indianapolis,2098,Mike Di Meglio,FR,Avintia Racing,Ducati,17.0,0.0,True
2015,2015_10,Indianapolis,2059,Alvaro Bautista,ES,Aprilia Racing Team Gresini,Aprilia,18.0,0.0,True
2015,2015_10,Indianapolis,2142,Eugene Laverty,IE,Aspar MotoGP Team,Honda,19.0,0.0,True
2015,2015_10,Indianapolis,2174,Stefan Bradl,DE,Aprilia Racing Team Gresini,Aprilia,20.0,0.0,True
2015,2015_10,Indianapolis,1981,Alex De Angelis,SM,E-Motion IodaRacing Team,ART,21.0,0.0,True
2015,2015_10,Indianapolis,1944,Toni Elias,ES,AB Motoracing,Honda,22.0,0.0,True
2015,2015_10,Indianapolis,2445,Jack Miller,AU,CWM LCR Honda,Honda,,0.0,False
2015,2015_11,Brno,2058,Jorge Lorenzo,ES,Movistar Yamaha MotoGP,Yamaha,1.0,25.0,True
2015,2015_11,Brno,2293,Marc Marquez,ES,Repsol Honda Team,Honda,2.0,20.0,True
2015,2015_11,Brno,1762,Valentino Rossi,IT,Movistar Yamaha MotoGP,Yamaha,3.0,16.0,True
2015,2015_11,Brno,2158,Andrea Iannone,IT,Ducati Team,Ducati,4.0,13.0,True
2015,2015_11,Brno,2015,Dani Pedrosa,ES,Repsol Honda Team,Honda,5.0,11.0,True
2015,2015_11,Brno,2055,Andrea Dovizioso,IT,Ducati Team,Ducati,6.0,10.0,True
2015,2015_11,Brno,2206,Bradley Smith,GB,Monster Yamaha Tech 3,Yamaha,7.0,9.0,True
2015,2015_11,Brno,2218,Pol Espargaro,ES,Monster Yamaha Tech 3,Yamaha,8.0,8.0,True
2015,2015_11,Brno,2152,Aleix Espargaro,ES,Team SUZUKI ECSTAR,Suzuki,9.0,7.0,True
2015,2015_11,Brno,2464,Danilo Petrucci,IT,Octo Pramac Racing,Ducati,10.0,6.0,True
2015,2015_11,Brno,2383,Yonny Hernandez,CO,Octo Pramac Racing,Ducati,11.0,5.0,True
2015,2015_11,Brno,2288,Scott Redding,GB,"EG 0,0 Marc VDS",Honda,12.0,4.0,True
2015,2015_11,Brno,2059,Alvaro Bautista,ES,Aprilia Racing Team Gresini,Aprilia,13.0,3.0,True
2015,2015_11,Brno,2174,Stefan Bradl,DE,Aprilia Racing Team Gresini,Aprilia,14.0,2.0,True
2015,2015_11,Brno,2562,Loris Baz,FR,Forward Racing,Yamaha Forward,15.0,1.0,True
2015,2015_11,Brno,2052,Hector Barbera,ES,Avintia Racing,Ducati,16.0,0.0,True
2015,2015_11,Brno,2093,Nicky Hayden,US,Aspar MotoGP Team,Honda,17.0,0.0,True
2015,2015_11,Brno,2098,Mike Di Meglio,FR,Avintia Racing,Ducati,18.0,0.0,True
2015,2015_11,Brno,2445,Jack Miller,AU,CWM LCR Honda,Honda,19.0,0.0,True
2015,2015_11,Brno,2375,Claudio Corti,IT,Forward Racing,Yamaha Forward,20.0,0.0,True
2015,2015_11,Brno,2160,Karel Abraham,CZ,AB Motoracing,Honda,21.0,0.0,True
2015,2015_11,Brno,2428,Maverick Viñales,ES,Team SUZUKI ECSTAR,Suzuki,,0.0,False
2015,2015_11,Brno,2425,Cal Crutchlow,GB,CWM LCR Honda,Honda,,0.0,False
2015,2015_11,Brno,2142,Eugene Laverty,IE,Aspar MotoGP Team,Honda,,0.0,False
2015,2015_11,Brno,1981,Alex De Angelis,SM,E-Motion IodaRacing Team,ART,,0.0,False
2015,2015_12,Silverstone,1762,Valentino Rossi,IT,Movistar Yamaha MotoGP,Yamaha,1.0,25.0,True
2015,2015_12,Silverstone,2464,Danilo Petrucci,IT,Octo Pramac Racing,Ducati,2.0,20.0,True
2015,2015_12,Silverstone,2055,Andrea Dovizioso,IT,Ducati Team,Ducati,3.0,16.0,True
2015,2015_12,Silverstone,2058,Jorge Lorenzo,ES,Movistar Yamaha MotoGP,Yamaha,4.0,13.0,True
2015,2015_12,Silverstone,2015,Dani Pedrosa,ES,Repsol Honda Team,Honda,5.0,11.0,True
2015,2015_12,Silverstone,2288,Scott Redding,GB,"EG 0,0 Marc VDS",Honda,6.0,10.0,True
2015,2015_12,Silverstone,2206,Bradley Smith,GB,Monster Yamaha Tech 3,Yamaha,7.0,9.0,True
2015,2015_12,Silverstone,2158,Andrea Iannone,IT,Ducati Team,Ducati,8.0,8.0,True
2015,2015_12,Silverstone,2152,Aleix Espargaro,ES,Team SUZUKI ECSTAR,Suzuki,9.0,7.0,True
2015,2015_12,Silverstone,2059,Alvaro Bautista,ES,Aprilia Racing Team Gresini,Aprilia,10.0,6.0,True
2015,2015_12,Silverstone,2428,Maverick Viñales,ES,Team SUZUKI ECSTAR,Suzuki,11.0,5.0,True
2015,2015_12,Silverstone,2093,Nicky Hayden,US,Aspar MotoGP Team,Honda,12.0,4.0,True
2015,2015_12,Silverstone,2052,Hector Barbera,ES,Avintia Racing,Ducati,13.0,3.0,True
2015,2015_12,Silverstone,2098,Mike Di Meglio,FR,Avintia Racing,Ducati,14.0,2.0,True
2015,2015_12,Silverstone,1981,Alex De Angelis,SM,E-Motion IodaRacing Team,ART,15.0,1.0,True
2015,2015_12,Silverstone,2562,Loris Baz,FR,Forward Racing,Yamaha Forward,16.0,0.0,True
2015,2015_12,Silverstone,2142,Eugene Laverty,IE,Aspar MotoGP Team,Honda,17.0,0.0,True
2015,2015_12,Silverstone,2375,Claudio Corti,IT,Forward Racing,Yamaha Forward,18.0,0.0,True
2015,2015_12,Silverstone,2160,Karel Abraham,CZ,AB Motoracing,Honda,19.0,0.0,True
2015,2015_12,Silverstone,2218,Pol Espargaro,ES,Monster Yamaha Tech 3,Yamaha,,0.0,False
2015,2015_12,Silverstone,2293,Marc Marquez,ES,Repsol Honda Team,Honda,,0.0,False
2015,2015_12,Silverstone,2174,Stefan Bradl,DE,Aprilia Racing Team Gresini,Aprilia,,0.0,False
